target_entity_code,target_entity_type,target_entity_label,property,property_label,class,class_label,Gini,proportion,objects_number,facts_number,Gini_times_proportion,gini_calculation_method,time_to_get_result,sampling,queries_number,percentage,queries_number_per_record,rankk
Q4022,classes,river,P177,crosses,Q537127,"road bridge",0.4646651720440589,0.00657605,2746,7513,0.003055660675979907,model,0.4681922396024068,0,229,100,4,3
Q4022,classes,river,P177,crosses,Q12280,bridge,0.4697826360095488,0.00505297,2110,5849,0.002373798690490229,model,0.4681922396024068,0,229,100,4,4
Q4022,classes,river,P201,outflows,Q23397,lake,0.20235187697874266,0.0105586,4409,6646,0.0021365438281876264,model,0.4681922396024068,0,229,100,4,5
Q4022,classes,river,P403,"mouth of the watercourse",Q355304,watercourse,0.39428731447773735,0.0051799,2163,4979,0.0020423670450776528,model,0.4681922396024068,0,229,100,4,6
Q4022,classes,river,P200,inflows,Q23397,lake,0.16962397719959543,0.0108148,4516,6361,0.001834449012954224,model,0.4681922396024068,0,229,100,4,7
Q4022,classes,river,P921,"main subject",Q13433827,"encyclopedia article",0.2766714082503556,0.00487097,2034,3590,0.0013476580176572008,model,0.4681922396024068,0,229,100,4,8
Q4022,classes,river,P177,crosses,Q1210334,"railway bridge",0.3537090098694684,0.0024307,1015,2126,0.0008597588104141771,model,0.4681922396024068,0,229,100,4,9
Q4022,classes,river,P177,crosses,Q1068842,footbridge,0.4550920706501315,0.00173621,725,1936,0.00079013581053831,model,0.4681922396024068,0,229,100,4,10
Q4022,classes,river,P200,inflows,Q131681,reservoir,0.12226467523445643,0.00605159,2527,3231,0.0007398960532153941,model,0.4681922396024068,0,229,100,4,11
Q4022,classes,river,P206,"located in or next to body of water",Q21672098,"village of Ukraine",0.4914703493095045,0.00149913,626,1836,0.0007367771104367824,model,0.4681922396024068,0,229,100,4,12
Q4022,classes,river,P138,"named after",Q484170,"commune of France",0.4880603267700042,0.00146321,611,1776,0.0007141331390129523,model,0.4681922396024068,0,229,100,4,13
Q4022,classes,river,P201,outflows,Q131681,reservoir,0.1644958996623251,0.00414775,1732,2414,0.0006822875314078087,model,0.4681922396024068,0,229,100,4,14
Q4022,classes,river,P206,"located in or next to body of water",Q532,village,0.45050152638464896,0.00150871,630,1663,0.0006796749852058759,model,0.4681922396024068,0,229,100,4,15
Q4022,classes,river,P706,"located in/on physical feature",Q15911738,"hydroelectric power station",0.4117144078666095,0.0016476,688,1651,0.0006783424157811448,model,0.4681922396024068,0,229,100,4,16
Q4022,classes,river,P206,"located in or next to body of water",Q484170,"commune of France",0.8622920517560073,0.000713643,298,4030,0.0006153682956474754,model,0.4681922396024068,0,229,100,4,17
Q4022,classes,river,P206,"located in or next to body of water",Q473972,"protected area",0.3527508090614886,0.00167634,700,1463,0.0005913308388007022,model,0.4681922396024068,0,229,100,4,18
Q4022,classes,river,P138,"named after",Q473972,"protected area",0.326761951700345,0.00163563,683,1346,0.0005344617818345298,model,0.4681922396024068,0,229,100,4,19
Q4022,classes,river,P138,"named after",Q79007,street,0.365823565700185,0.00123091,514,1107,0.00045029722199047613,model,0.4681922396024068,0,229,100,4,20
Q40231,classes,"public election",P3602,"candidacy in election",Q5,human,0.8105905046356792,0.0684137,1522,14549,0.05545551076799135,model,0.05216597716013591,0,70,100,4,1
Q40231,classes,"public election",P361,"part of",Q40231,"public election",0.6768402154398563,0.00404549,90,467,0.0027381498354648744,model,0.05216597716013591,0,70,100,4,2
Q40231,classes,"public election",P361,"part of",Q19571328,"electoral result",0.7281553398058254,0.0018879,42,267,0.0013746808231152364,model,0.05216597716013591,0,70,100,4,3
Q40231,classes,"public election",P361,"part of",Q152450,"municipal election",0.9032258064516124,0.0013485,30,590,0.0012179967723085527,model,0.05216597716013591,0,70,100,4,4
Q40231,classes,"public election",P279,"subclass of",Q40231,"public election",0.7168141592920354,0.000719198,16,97,0.0005155313772046823,model,0.05216597716013591,0,70,100,4,5
Q40231,classes,"public election",P1344,"participant in",Q5,human,0.30864197530864196,0.0012586,28,53,0.00038845576071569086,model,0.05216597716013591,0,70,100,4,6
Q40231,classes,"public election",P361,"part of",Q3722112,"municipal election in Italy",0.6363636363636365,0.000359599,8,36,0.00022883575722160702,model,0.05216597716013591,0,70,100,4,7
Q40231,classes,"public election",P31,"instance of",Q152450,"municipal election",0.9724137931034487,0.0000898998,2,143,0.00008741976833761393,model,0.05216597716013591,0,70,100,4,8
Q40231,classes,"public election",P1344,"participant in",Q388602,"electoral alliance",0.37499999999999994,0.000224749,5,11,0.00008428102665527936,model,0.05216597716013591,0,70,100,4,9
Q40231,classes,"public election",P1269,"facet of",Q60589804,"presidential campaign",0.6000000000000002,0.00013485,3,12,0.00008090978558906821,model,0.05216597716013591,0,70,100,4,10
Q40231,classes,"public election",P279,"subclass of",Q107359024,"class of election",0.45454545454545453,0.00013485,3,8,0.00006129529211293044,model,0.05216597716013591,0,70,100,4,11
Q40231,classes,"public election",P360,"is a list of",Q13406463,"Wikimedia list article",0.20000000000000004,0.000269699,6,9,0.0000539398570593788,model,0.05216597716013591,0,70,100,4,12
Q40231,classes,"public election",P360,"is a list of",Q19571328,"electoral result",0.20000000000000004,0.000269699,6,9,0.0000539398570593788,model,0.05216597716013591,0,70,100,4,13
Q40231,classes,"public election",P1344,"participant in",Q7278,"political party",0.4,0.00013485,3,7,0.00005393985705937879,model,0.05216597716013591,0,70,100,4,14
Q40231,classes,"public election",P31,"instance of",Q3587332,"French municipal elections, 2014",0.9861111111111107,0.0000449499,1,143,0.00004432557698166542,model,0.05216597716013591,0,70,100,4,15
Q40231,classes,"public election",P31,"instance of",Q3586835,"2004 French cantonal elections",0.9795918367346942,0.0000449499,1,97,0.00004403253637500311,model,0.05216597716013591,0,70,100,4,16
Q40231,classes,"public election",P31,"instance of",Q3586840,"2011 French cantonal elections",0.979381443298969,0.0000449499,1,96,0.000044023079215128735,model,0.05216597716013591,0,70,100,4,17
Q40231,classes,"public election",P31,"instance of",Q16684585,"2015 French departmental elections",0.9764705882352939,0.0000449499,1,84,0.000043892236626749396,model,0.05216597716013591,0,70,100,4,18
Q40231,classes,"public election",P39,"position held",Q16521,taxon,0.8571428571428575,0.0000449499,1,13,0.00003852846932812773,model,0.05216597716013591,0,70,100,4,19
Q40231,classes,"public election",P179,"part of the series",Q22809610,"selection criterion for World Heritage",0.8181818181818181,0.0000449499,1,10,0.000036777175267758264,model,0.05216597716013591,0,70,100,4,20
Q403523,classes,system,P921,"main subject",Q13442814,"scholarly article",0.9972738779086753,0.388889,14,10257,0.38782873029781817,model,0.04112835327784221,0,65,100,4,1
Q403523,classes,system,P2348,"time period",Q736917,formation,0.8549222797927459,0.388889,14,179,0.33246977547495676,model,0.04112835327784221,0,65,100,4,2
Q403523,classes,system,P2348,"time period",Q46831,"mountain range",0.8409090909090907,0.388889,14,162,0.32702020202020193,model,0.04112835327784221,0,65,100,4,3
Q403523,classes,system,P2348,"time period",Q8502,mountain,0.8547486033519558,0.361111,13,166,0.30865921787709516,model,0.04112835327784221,0,65,100,4,4
Q403523,classes,system,P101,"field of work",Q5,human,0.7291666666666664,0.361111,13,83,0.26331018518518506,model,0.04112835327784221,0,65,100,4,5
Q403523,classes,system,P361,"part of",Q754897,epoch,0.5294117647058822,0.333333,12,39,0.17647058823529407,model,0.04112835327784221,0,65,100,4,6
Q403523,classes,system,P921,"main subject",Q3331189,"version, edition or translation",0.7837837837837834,0.222222,8,66,0.17417417417417408,model,0.04112835327784221,0,65,100,4,7
Q403523,classes,system,P361,"part of",Q312468,series,0.5199999999999999,0.333333,12,38,0.17333333333333328,model,0.04112835327784221,0,65,100,4,8
Q403523,classes,system,P921,"main subject",Q13433827,"encyclopedia article",0.4893617021276595,0.333333,12,35,0.16312056737588648,model,0.04112835327784221,0,65,100,4,9
Q403523,classes,system,P2348,"time period",Q40614,fossil,0.9159663865546219,0.138889,5,114,0.12721755368814194,model,0.04112835327784221,0,65,100,4,10
Q403523,classes,system,P921,"main subject",Q187685,"doctoral thesis",0.3793103448275862,0.25,9,20,0.09482758620689655,model,0.04112835327784221,0,65,100,4,11
Q403523,classes,system,P2348,"time period",Q47089,fault,0.9976914197768371,0.0833333,3,2596,0.08314095164806976,model,0.04112835327784221,0,65,100,4,12
Q403523,classes,system,P921,"main subject",Q1348305,erratum,0.8604651162790703,0.0833333,3,40,0.07170542635658919,model,0.04112835327784221,0,65,100,4,13
Q403523,classes,system,P301,NULL,Q4167836,"Wikimedia category",0.12820512820512822,0.472222,17,22,0.060541310541310546,model,0.04112835327784221,0,65,100,4,14
Q403523,classes,system,P523,"temporal range start",Q736917,formation,0.30000000000000004,0.194444,7,13,0.05833333333333334,model,0.04112835327784221,0,65,100,4,15
Q403523,classes,system,P524,"temporal range end",Q736917,formation,0.3333333333333333,0.138889,5,10,0.046296296296296294,model,0.04112835327784221,0,65,100,4,16
Q403523,classes,system,P568,overlies,Q736917,formation,0.25,0.166667,6,10,0.041666666666666664,model,0.04112835327784221,0,65,100,4,17
Q403523,classes,system,P361,"part of",Q1123245,stage,0.27272727272727276,0.111111,4,7,0.030303030303030304,model,0.04112835327784221,0,65,100,4,18
Q403523,classes,system,P567,underlies,Q736917,formation,0.3333333333333333,0.0833333,3,6,0.027777777777777776,model,0.04112835327784221,0,65,100,4,19
Q403523,classes,system,P138,"named after",Q79007,street,0.125,0.194444,7,9,0.024305555555555556,model,0.04112835327784221,0,65,100,4,20
Q40444998,classes,"academic workshop",P1344,"participant in",Q5,human,0.6363636363636365,0.00119617,6,27,0.0007612005219660723,model,0.03053138256072998,0,21,100,4,1
Q40444998,classes,"academic workshop",P361,"part of",Q10885494,"scientific conference paper",0.8904109589041099,0.000797448,4,69,0.0007100565860479346,model,0.03053138256072998,0,21,100,4,2
Q40444998,classes,"academic workshop",P361,"part of",Q604733,presentation,0.8904109589041099,0.000797448,4,69,0.0007100565860479346,model,0.03053138256072998,0,21,100,4,3
Q40444998,classes,"academic workshop",P5072,"presented in",Q13442814,"scholarly article",0.5652173913043479,0.00099681,5,18,0.0005634144650162957,model,0.03053138256072998,0,21,100,4,4
Q40444998,classes,"academic workshop",P361,"part of",Q40444998,"academic workshop",0.5,0.000398724,2,6,0.00019936204146730463,model,0.03053138256072998,0,21,100,4,5
Q40953,classes,prayer,P527,"has part(s)",Q234869,salah,0.27272727272727276,0.0176211,4,7,0.004805766920304366,model,0.04004025856653849,0,57,100,4,1
Q40953,classes,prayer,P921,"main subject",Q3331189,"version, edition or translation",0.8,0.00440529,1,9,0.0035242290748898684,model,0.04004025856653849,0,57,100,4,2
Q40953,classes,prayer,P629,"edition or translation of",Q3331189,"version, edition or translation",0.25,0.0132159,3,5,0.003303964757709251,model,0.04004025856653849,0,57,100,4,3
Q40953,classes,prayer,P527,"has part(s)",Q375011,"religious and cultural festive day",0.3333333333333333,0.00881057,2,4,0.0029368575624082235,model,0.04004025856653849,0,57,100,4,4
Q40953,classes,prayer,P527,"has part(s)",Q1656682,event,0.3333333333333333,0.00881057,2,4,0.0029368575624082235,model,0.04004025856653849,0,57,100,4,5
Q40953,classes,prayer,P366,"has use",Q234869,salah,0.5,0.00440529,1,3,0.0022026431718061676,model,0.04004025856653849,0,57,100,4,6
Q40953,classes,prayer,P559,terminus,Q23384401,"Islamic term",0.5,0.00440529,1,3,0.0022026431718061676,model,0.04004025856653849,0,57,100,4,7
Q40953,classes,prayer,P144,"based on",Q105543609,"musical work/composition",0.20000000000000004,0.00881057,2,3,0.0017621145374449344,model,0.04004025856653849,0,57,100,4,8
Q40953,classes,prayer,P2789,"connects with",Q23384401,"Islamic term",0.3333333333333333,0.00440529,1,2,0.0014684287812041117,model,0.04004025856653849,0,57,100,4,9
Q40953,classes,prayer,P2789,"connects with",Q12189625,"Sufi terminology",0.3333333333333333,0.00440529,1,2,0.0014684287812041117,model,0.04004025856653849,0,57,100,4,10
Q40953,classes,prayer,P5102,"nature of statement",Q23384401,"Islamic term",0.3333333333333333,0.00440529,1,2,0.0014684287812041117,model,0.04004025856653849,0,57,100,4,11
Q40953,classes,prayer,P5102,"nature of statement",Q12189625,"Sufi terminology",0.3333333333333333,0.00440529,1,2,0.0014684287812041117,model,0.04004025856653849,0,57,100,4,12
Q40953,classes,prayer,P101,"field of work",Q5,human,0.3333333333333333,0.00440529,1,2,0.0014684287812041117,model,0.04004025856653849,0,57,100,4,13
Q40953,classes,prayer,P559,terminus,Q189819,ritual,0.3333333333333333,0.00440529,1,2,0.0014684287812041117,model,0.04004025856653849,0,57,100,4,14
Q41176,classes,building,P108,employer,Q5,human,0.9141636814549461,0.00228383,623,13893,0.002087797342052339,model,0.33667814334233603,0,504,100,4,1
Q41176,classes,building,P69,"educated at",Q5,human,0.9513513513513516,0.00194657,531,21299,0.0018518755203421268,model,0.33667814334233603,0,504,100,4,2
Q41176,classes,building,P971,"category combines topics",Q4167836,"Wikimedia category",0.7047097480832423,0.00247079,674,3891,0.0017411913698530549,model,0.33667814334233603,0,504,100,4,3
Q41176,classes,building,P276,location,Q3305213,painting,0.963991116751269,0.000832151,227,12381,0.0008021862607182089,model,0.33667814334233603,0,504,100,4,4
Q41176,classes,building,P361,"part of",Q41176,building,0.3649289099526067,0.00147368,402,864,0.0005377874378212594,model,0.33667814334233603,0,504,100,4,5
Q41176,classes,building,P195,collection,Q3305213,painting,0.9542682926829266,0.00054988,150,6410,0.0005247326445264583,model,0.33667814334233603,0,504,100,4,6
Q41176,classes,building,P551,residence,Q5,human,0.21212121212121213,0.00238281,650,1000,0.00050544486313053,model,0.33667814334233603,0,504,100,4,7
Q41176,classes,building,P6379,"has works in the collection",Q5,human,0.922206896551724,0.000516887,141,3484,0.0004766765733476782,model,0.33667814334233603,0,504,100,4,8
Q41176,classes,building,P180,depicts,Q125191,photograph,0.804117280099813,0.000575541,157,1446,0.00046280216057096067,model,0.33667814334233603,0,504,100,4,9
Q41176,classes,building,P361,"part of",Q2319498,"architectural landmark",0.4348302300109528,0.000945793,258,655,0.00041125933179669784,model,0.33667814334233603,0,504,100,4,10
Q41176,classes,building,P47,"shares border with",Q41176,building,0.575520833333333,0.000597536,163,605,0.000343894305202716,model,0.33667814334233603,0,504,100,4,11
Q41176,classes,building,P115,"home venue",Q26894053,"basketball team season",0.8021338506304557,0.000373918,102,929,0.00029993237494567736,model,0.33667814334233603,0,504,100,4,12
Q41176,classes,building,P180,depicts,Q3305213,painting,0.8093306288032454,0.000344591,94,892,0.00027888821354208617,model,0.33667814334233603,0,504,100,4,13
Q41176,classes,building,P937,"work location",Q5,human,0.4863387978142076,0.000516887,141,408,0.00025138210578877756,model,0.33667814334233603,0,504,100,4,14
Q41176,classes,building,P119,"place of burial",Q5,human,0.7409638554216867,0.000315264,86,578,0.00023359944413137377,model,0.33667814334233603,0,504,100,4,15
Q41176,classes,building,P47,"shares border with",Q3914,school,0.43310657596371877,0.000458233,125,316,0.00019846371709599374,model,0.33667814334233603,0,504,100,4,16
Q41176,classes,building,P47,"shares border with",Q149566,"middle school",0.43577981651376146,0.000450901,123,313,0.00019649366513504183,model,0.33667814334233603,0,504,100,4,17
Q41176,classes,building,P463,"member of",Q5,human,0.9797221179121297,0.000197957,54,5272,0.00019394250593780132,model,0.33667814334233603,0,504,100,4,18
Q41176,classes,building,P20,"place of death",Q5,human,0.13306982872200265,0.00120607,329,430,0.00016049142242679774,model,0.33667814334233603,0,504,100,4,19
Q41176,classes,building,P47,"shares border with",Q9842,"primary school",0.34736842105263155,0.000454567,124,256,0.00015790226150999247,model,0.33667814334233603,0,504,100,4,20
Q4119870,classes,"academic writing",P629,"edition or translation of",Q3331189,"version, edition or translation",0.7777777777777779,0.084507,6,48,0.06572769953051644,model,0.025771780808766683,0,36,100,4,1
Q4119870,classes,"academic writing",P3919,"contributed to creative work",Q5,human,0.6250000000000001,0.084507,6,26,0.05281690140845071,model,0.025771780808766683,0,36,100,4,2
Q4119870,classes,"academic writing",P2860,"cites work",Q13442814,"scholarly article",0.20000000000000004,0.140845,10,15,0.02816901408450705,model,0.025771780808766683,0,36,100,4,3
Q4119870,classes,"academic writing",P2860,"cites work",Q3331189,"version, edition or translation",0.3333333333333333,0.0704225,5,10,0.023474178403755867,model,0.025771780808766683,0,36,100,4,4
Q4119870,classes,"academic writing",P1433,"published in",Q13442814,"scholarly article",0.9090909090909094,0.0140845,1,21,0.01280409731113957,model,0.025771780808766683,0,36,100,4,5
Q4119870,classes,"academic writing",P2860,"cites work",Q17518461,"posthumous work",0.20000000000000004,0.056338,4,6,0.01126760563380282,model,0.025771780808766683,0,36,100,4,6
Q4119870,classes,"academic writing",P2860,"cites work",Q1238720,volume,0.25,0.0422535,3,5,0.01056338028169014,model,0.025771780808766683,0,36,100,4,7
Q4119870,classes,"academic writing",P921,"main subject",Q13442814,"scholarly article",0.3333333333333333,0.028169,2,4,0.009389671361502348,model,0.025771780808766683,0,36,100,4,8
Q4119870,classes,"academic writing",P1343,"described by source",Q34627,synagogue,0.3333333333333333,0.0140845,1,2,0.004694835680751174,model,0.025771780808766683,0,36,100,4,9
Q4119870,classes,"academic writing",P1343,"described by source",Q151885,concept,0.3333333333333333,0.0140845,1,2,0.004694835680751174,model,0.025771780808766683,0,36,100,4,10
Q4119870,classes,"academic writing",P1343,"described by source",Q14208553,invention,0.3333333333333333,0.0140845,1,2,0.004694835680751174,model,0.025771780808766683,0,36,100,4,11
Q4119870,classes,"academic writing",P1343,"described by source",Q5,human,0.3333333333333333,0.0140845,1,2,0.004694835680751174,model,0.025771780808766683,0,36,100,4,12
Q4119870,classes,"academic writing",P1343,"described by source",Q2624046,"mountain chain",0.3333333333333333,0.0140845,1,2,0.004694835680751174,model,0.025771780808766683,0,36,100,4,13
Q41207,classes,coin,P361,"part of",Q41207,coin,0.3333333333333333,0.0258709,176,352,0.008623646430496349,model,0.039678398768107095,0,57,100,4,1
Q41207,classes,coin,P361,"part of",Q5456254,"Five pounds",0.3333333333333333,0.000881964,6,12,0.00029398794649419373,model,0.039678398768107095,0,57,100,4,2
Q41207,classes,coin,P31,"instance of",Q41207,coin,0.4666666666666668,0.000587976,4,11,0.00027438875006124757,model,0.039678398768107095,0,57,100,4,3
Q41207,classes,coin,P921,"main subject",Q13433827,"encyclopedia article",0.11764705882352941,0.00220491,15,19,0.0002594011292595827,model,0.039678398768107095,0,57,100,4,4
Q41207,classes,coin,P38,currency,Q3024240,"historical country",0.18181818181818182,0.00132295,9,13,0.0002405355925861585,model,0.039678398768107095,0,57,100,4,5
Q41207,classes,coin,P921,"main subject",Q3331189,"version, edition or translation",0.6666666666666666,0.000293988,2,10,0.0001959919643294625,model,0.039678398768107095,0,57,100,4,6
Q41207,classes,coin,P31,"instance of",Q220659,"archaeological artifact",0.6363636363636365,0.000293988,2,9,0.00018708323867812332,model,0.039678398768107095,0,57,100,4,7
Q41207,classes,coin,P279,"subclass of",Q113813711,"coin type",0.3333333333333333,0.000440982,3,6,0.00014699397324709687,model,0.039678398768107095,0,57,100,4,8
Q41207,classes,coin,P859,sponsor,Q30612,"clinical trial",0.8181818181818181,0.000146994,1,10,0.00012026779629307925,model,0.039678398768107095,0,57,100,4,9
Q41207,classes,coin,P31,"instance of",Q1198478,nomisma,0.7777777777777779,0.000146994,1,8,0.00011432864585885314,model,0.039678398768107095,0,57,100,4,10
Q41207,classes,coin,P180,depicts,Q3305213,painting,0.7777777777777779,0.000146994,1,8,0.00011432864585885314,model,0.039678398768107095,0,57,100,4,11
Q41207,classes,coin,P1365,replaces,Q8142,currency,0.25,0.000440982,3,5,0.00011024547993532266,model,0.039678398768107095,0,57,100,4,12
Q41207,classes,coin,P179,"part of the series",Q41207,coin,0.3333333333333333,0.000293988,2,4,0.00009799598216473124,model,0.039678398768107095,0,57,100,4,13
Q41207,classes,coin,P31,"instance of",Q1738392,"Celtic coinage",0.5,0.000146994,1,3,0.00007349698662354843,model,0.039678398768107095,0,57,100,4,14
Q41207,classes,coin,P3095,"practiced by",Q5,human,0.5,0.000146994,1,3,0.00007349698662354843,model,0.039678398768107095,0,57,100,4,15
Q41207,classes,coin,P101,"field of work",Q5,human,0.20000000000000004,0.000293988,2,3,0.00005879758929883876,model,0.039678398768107095,0,57,100,4,16
Q41207,classes,coin,P800,"notable work",Q5,human,0.3333333333333333,0.000146994,1,2,0.00004899799108236562,model,0.039678398768107095,0,57,100,4,17
Q41207,classes,coin,P1269,"facet of",Q113813711,"coin type",0.3333333333333333,0.000146994,1,2,0.00004899799108236562,model,0.039678398768107095,0,57,100,4,18
Q41207,classes,coin,P1365,replaces,Q191830,dinar,0.3333333333333333,0.000146994,1,2,0.00004899799108236562,model,0.039678398768107095,0,57,100,4,19
Q41207,classes,coin,P38,currency,Q21479969,"British protectorate",0.3333333333333333,0.000146994,1,2,0.00004899799108236562,model,0.039678398768107095,0,57,100,4,20
Q41253,classes,"movie theater",P276,location,Q4504495,"award ceremony",0.6155717761557178,0.00138864,79,332,0.0008548105170733293,model,0.10762671232223511,0,142,100,4,1
Q41253,classes,"movie theater",P4647,"location of first performance",Q58483083,"dramatico-musical work",0.5518672199170125,0.0009492,54,187,0.0005238324815524464,model,0.10762671232223511,0,142,100,4,2
Q41253,classes,"movie theater",P4647,"location of first performance",Q7777570,"theatrical production",0.6861313868613136,0.000755845,43,231,0.0005186087121644662,model,0.10762671232223511,0,142,100,4,3
Q41253,classes,"movie theater",P108,employer,Q5,human,0.30000000000000004,0.00172262,98,182,0.0005167867815081738,model,0.10762671232223511,0,142,100,4,4
Q41253,classes,"movie theater",P4647,"location of first performance",Q7725634,"literary work",0.4224598930481283,0.0009492,54,133,0.00040099901959217665,model,0.10762671232223511,0,142,100,4,5
Q41253,classes,"movie theater",P276,location,Q3305213,painting,0.9914019584427984,0.0003164,18,4169,0.0003136796493578902,model,0.10762671232223511,0,142,100,4,6
Q41253,classes,"movie theater",P195,collection,Q3305213,painting,0.992380952380953,0.000281245,16,4184,0.000279101691652228,model,0.10762671232223511,0,142,100,4,7
Q41253,classes,"movie theater",P4647,"location of first performance",Q43099869,"dance production",0.5263157894736841,0.0004746,27,87,0.00024978952919299475,model,0.10762671232223511,0,142,100,4,8
Q41253,classes,"movie theater",P483,"recorded at studio or venue",Q482994,album,0.21686746987951805,0.00114256,65,101,0.000247783187593051,model,0.10762671232223511,0,142,100,4,9
Q41253,classes,"movie theater",P6379,"has works in the collection",Q5,human,0.982210927573062,0.000246089,14,1560,0.00024171124953459078,model,0.10762671232223511,0,142,100,4,10
Q41253,classes,"movie theater",P272,"production company",Q43099869,"dance production",0.8755555555555555,0.000246089,14,211,0.00021546454170816976,model,0.10762671232223511,0,142,100,4,11
Q41253,classes,"movie theater",P4647,"location of first performance",Q43099500,"performing arts production",0.4130434782608695,0.0004746,27,65,0.0001960304783449372,model,0.10762671232223511,0,142,100,4,12
Q41253,classes,"movie theater",P276,location,Q29023906,"temporary exhibition",0.9523809523809518,0.000193356,11,451,0.00018414818906996782,model,0.10762671232223511,0,142,100,4,13
Q41253,classes,"movie theater",P272,"production company",Q7777570,"theatrical production",0.8321678321678321,0.000210933,12,131,0.00017553197373903999,model,0.10762671232223511,0,142,100,4,14
Q41253,classes,"movie theater",P180,depicts,Q125191,photograph,0.6507936507936506,0.000193356,11,52,0.00012583459586447805,model,0.10762671232223511,0,142,100,4,15
Q41253,classes,"movie theater",P276,location,Q7777570,"theatrical production",0.8709677419354833,0.000140622,8,116,0.000122477446572049,model,0.10762671232223511,0,142,100,4,16
Q41253,classes,"movie theater",P915,"filming location",Q24862,"short film",0.31914893617021284,0.000281245,16,31,0.0000897588851946459,model,0.10762671232223511,0,142,100,4,17
Q41253,classes,"movie theater",P272,"production company",Q43099500,"performing arts production",0.9375000000000002,0.0000878889,5,155,0.0000823958516435226,model,0.10762671232223511,0,142,100,4,18
Q41253,classes,"movie theater",P483,"recorded at studio or venue",Q55850593,"music track with vocals",0.5135135135135135,0.0001582,9,28,0.0000812378558906947,model,0.10762671232223511,0,142,100,4,19
Q41253,classes,"movie theater",P195,collection,Q860861,sculpture,0.8113207547169808,0.0000878889,5,48,0.00007130609551036921,model,0.10762671232223511,0,142,100,4,20
Q4128699,classes,"Russian presidential election",P3602,"candidacy in election",Q5,human,0.6862745098039215,1,8,43,0.6862745098039215,model,0.03260757128397624,0,18,100,4,1
Q4128699,classes,"Russian presidential election",P361,"part of",Q60589804,"presidential campaign",0.5,0.125,1,3,0.0625,model,0.03260757128397624,0,18,100,4,2
Q4128699,classes,"Russian presidential election",P921,"main subject",Q5707594,"news article",0.3333333333333333,0.125,1,2,0.041666666666666664,model,0.03260757128397624,0,18,100,4,3
Q41298,classes,magazine,P1433,"published in",Q13442814,"scholarly article",0.9957380203153273,0.0370056,1307,612023,0.03684786071384051,model,1.2763288577397665,0,257,100,4,1
Q41298,classes,magazine,P108,employer,Q5,human,0.4491538115920324,0.0520683,1839,4838,0.023386671749419503,model,1.2763288577397665,0,257,100,4,2
Q41298,classes,magazine,P1433,"published in",Q191067,article,0.9718711342978542,0.0148079,523,36663,0.014391364513088641,model,1.2763288577397665,0,257,100,4,3
Q41298,classes,magazine,P6872,"has written for",Q5,human,0.5826133909287259,0.0218862,773,2931,0.01275121467730981,model,1.2763288577397665,0,257,100,4,4
Q41298,classes,magazine,P1433,"published in",Q30070590,"magazine article",0.8553178390026165,0.0133073,470,6027,0.011381958275467305,model,1.2763288577397665,0,257,100,4,5
Q41298,classes,magazine,P3919,"contributed to creative work",Q5,human,0.5469255663430421,0.0138736,490,1673,0.0075878005466771615,model,1.2763288577397665,0,257,100,4,6
Q41298,classes,magazine,P2860,"cites work",Q13442814,"scholarly article",0.7138047138047138,0.00721991,255,1527,0.005153605765174609,model,1.2763288577397665,0,257,100,4,7
Q41298,classes,magazine,P1433,"published in",Q7318358,"review article",0.9935109078548915,0.0029729,105,32257,0.0029536126539472696,model,1.2763288577397665,0,257,100,4,8
Q41298,classes,magazine,P1343,"described by source",Q5,human,0.435967302452316,0.00586087,207,527,0.0025551468503533345,model,1.2763288577397665,0,257,100,4,9
Q41298,classes,magazine,P1433,"published in",Q871232,editorial,0.9766111605440446,0.00260483,92,7775,0.0025439063045401087,model,1.2763288577397665,0,257,100,4,10
Q41298,classes,magazine,P361,"part of",Q41298,magazine,0.8986254295532647,0.00167049,59,1105,0.0015011438699748753,model,1.2763288577397665,0,257,100,4,11
Q41298,classes,magazine,P921,"main subject",Q13442814,"scholarly article",0.8373333333333333,0.00172712,61,689,0.0014461715601611974,model,1.2763288577397665,0,257,100,4,12
Q41298,classes,magazine,P2860,"cites work",Q7318358,"review article",0.5194346289752653,0.00192531,68,215,0.001000072334163426,model,1.2763288577397665,0,257,100,4,13
Q41298,classes,magazine,P123,publisher,Q7725634,"literary work",0.3266666666666667,0.00285965,101,199,0.0009341525335749409,model,1.2763288577397665,0,257,100,4,14
Q41298,classes,magazine,P361,"part of",Q1238720,volume,0.8315217391304353,0.000877715,31,337,0.0007298387245687446,model,1.2763288577397665,0,257,100,4,15
Q41298,classes,magazine,P123,publisher,Q3331189,"version, edition or translation",0.4666666666666668,0.0014723,52,143,0.0006870711703804374,model,1.2763288577397665,0,257,100,4,16
Q41298,classes,magazine,P629,"edition or translation of",Q3331189,"version, edition or translation",0.8796296296296297,0.000736148,26,406,0.0006475373133545788,model,1.2763288577397665,0,257,100,4,17
Q41298,classes,magazine,P921,"main subject",Q13433827,"encyclopedia article",0.08918406072106261,0.00679521,240,287,0.0006060243657253892,model,1.2763288577397665,0,257,100,4,18
Q41298,classes,magazine,P921,"main subject",Q191067,article,0.6321839080459769,0.000906028,32,142,0.0005727762693584547,model,1.2763288577397665,0,257,100,4,19
Q41298,classes,magazine,P463,"member of",Q5,human,0.30635838150289013,0.0016988,60,113,0.0005204423367075343,model,1.2763288577397665,0,257,100,4,20
